Código;Fantasia;Nome completo;Fone;UF;Cidade;Bairro;Endereço;CEP;Latitude;Longitude;F/J;Id. F.Pagto;F.Pagto;Id.Vendedor;Vendedor;Vendedor Externo;Id.Região;Região;CNPJ/CPF;Inscr. Estadual;E-mail;Cliente desde;Operador;Conceito;Id. Principal;Fantasia Principal;Id. Transportadora;Transportadora;Premiação;Frete Cli.;Emp. de Operação;Local de montagem
323.296;RFA SERVICOS;RFA SERVICOS DE ALIMENTACAO LTDA;COM:51-3381.9193;RS;PORTO ALEGRE;BOM JESUS;Rua São Benedito,201;91420-530;-30;-51;J;0;;;;;;;35.759.157/0001-80;0963852639;celebrafestaseeventos@hotmail.com;  /  /;;;323296;RFA SERVICOS;0;;;;0;
324.838;RHS - COMERCIO DE PA;RHS - COMERCIO DE PANIFICACAO LTDA;COM:11-115081127.4114;SP;SAO PAULO;SANTO AMARO;Rua Ministro Roberto Cardoso Alves,264;04737-000;-24;-47;J;0;;;;;;;19.534.234/0001-47;143150947110;gemel@gemelpadaria.com.br;  /  /;;;324838;RHS - COMERCIO DE PA;0;;;;0;
322.557;RIALTI;AURORA BOMBAS E EQUIPAMENTOS PARA PISCIA;COM:21-2224.8000;RJ;RIO DE JANEIRO;CENTRO;Avenida Mem de Sá,285;20230-151;-23;-43;J;0;;;;;;;36.671.820/0001-52;11.692.09-5;vendas2@riati.com.br;  /  /;;;322557;RIALTI;0;;;a;0;
324.406;RIB FRIO REFRIGERACA;RIB FRIO REFRIGERACAO LTDA;;SP;RIBEIRAO PRETO;CAMPOS ELISEOS;Rua Joao Clapp,441;14080-350;-21;-48;J;0;;;;;;;14.146.897/0001-70;582567955110;marcos@multifrio.com.br;  /  /;;;324406;RIB FRIO REFRIGERACA;0;;;;0;
327.016;RICKPAPER;RICKPAPER COMERCIO LTDA;;SP;COTIA;MOINHO VELHO;Rua Matrix,245;06714-360;-24;-47;J;0;;;;;;;41.923.872/0001-09;27846210115;atendimentorickpaper@gmail.com;  /  /;;;327016;RICKPAPER;0;;;;0;
326.363;RIGEMA COMERCIO;RIGEMA COMERCIO DE PRODUTOS ALIMENTICIOA;COM:19-3251.9011;SP;CAMPINAS;CENTRO;Avenida Francisco Glicerio,455;13012-100;-23;-47;J;0;;;;;0102010101;SP/OFF-LENTES;03.993.298/0002-57;795.467.050.110;compras@seorosa.com.br;  /  /;;;326363;RIGEMA COMERCIO;0;;;;0;
151.114;RIO & MONDIAL  COMER;RIO & MONDIAL  COMERCIO E SERVICOS LTDA;COM:21-3570.3886;RJ;RIO DE JANEIRO;VARGEM PEQUENA;Estrada dos Bandeirantes,4815;22783-117;-23;-43;J;0;;;;;;;17.658.984/0002-86;86596075;comercialrj@mondialid.com.br;  /  /;;;151114;RIO & MONDIAL  COMER;0;;;a;0;
323.933;RIO 180 SUITES & CUE;RIO 180 AUTHENTIK TRAVEL HOSPEDAGEM LTDA;;RJ;RIO DE JANEIRO;SANTA TERESA;Rua Doutor Júlio Otoni,254;20241-400;-23;-43;J;0;;;;;;;08.892.313/0001-03;;info@santavistario.com;  /  /;;;323933;RIO 180 SUITES & CUE;0;;;;0;
327.015;RIO BALOES;RIO BALOES ORGANIZACAO DE FESTAS LTDA;;RJ;RIO DE JANEIRO;BARRA DA TIJUCA;Rua Servidao G,132980 - RUA SERVIDAO G 7 19 AP 2;22790-495;-23;-43;J;0;;;;;;;47.047.021/0001-26;ISENTO;contato@riobaloes.com.br;  /  /;;;327015;RIO BALOES;0;;;;0;
321.533;RIO CAIXAS;RIO CAIXAS 2007 INDUSTRIA DE EMBALAGENSA;COM:21-98651.8781;RJ;RIO DE JANEIRO;MANGUINHOS;Rua Castro Tavares,69;21041-170;0;0;J;0;;;;;;;13.304.268/0001-69;79307378;sandra.ferraz@riocaixa.com.br;  /  /;;;321533;RIO CAIXAS;0;;;a;0;
319.156;RIO CONTROL;DIMERI AUTOMACAO LTDA - EPP;CEL:21-97029.3066;RJ;RIO DE JANEIRO;PENHA;Rua Nicarágua,591;21020-050;0;0;J;0;;;;;;;03.436.957/0001-73;75965567;cezar@riocontrol.com.br;  /  /;;;0;;0;;;a;0;
323.059;RIO DO PINCEL;MAGIA DAS CORES TINTAS LTDA;;RJ;RIO DE JANEIRO;TAQUARA;Avenida dos Mananciais,788;22720-410;-23;-43;J;0;;;;;;;05.315.179/0002-70;79819468;magia02@riodopincel.com.br;  /  /;;;323059;RIO DO PINCEL;0;;;a;0;
325.756;RIO EVENTO E BUFFET;RIO EVENTO E BUFFET LTDA;COM:21-212220.1640;RJ;RIO DE JANEIRO;BARRA DA TIJUCA;Avenida Evandro Lins e Silva,840;22631-470;-23;-43;J;0;;;;;;;45.420.104/0001-93;;contabilidade@liderarcontabilidade.com.br;  /  /;;;325756;RIO EVENTO E BUFFET;0;;;;0;
319.226;RIO EVENTOS;ANDRES JULIAN FLORES 06079866706;COM:21-4108.9012;RJ;RIO DE JANEIRO;CENTRO;Rua Riachuelo,241 - SALA 1001;20230-010;-23;-43;J;0;;;;;;;11.866.641/0001-40;ISENTO;aluguelprojetoresrj@gmail.com;  /  /;;;0;;0;;;a;0;
149.046;RIO FLEX ETIQUETAS;RIO FLEX ETIQUETAS;COM:21-2401.3594;RJ;RIO DE JANEIRO;BANGU;ESTRADA DO QUAFA,244;21853-050;0;0;J;0;;;;;;;10.280.620/0001-85;78569590;comercial@rioflexetiquetas.com.br;  /  /;;;0;;0;;;a;0;
327.292;RIO GAMA TRANSPORTEA;RIO GAMA TRANSPORTES DE CARGAS RODOVIARA;COM:11-112482.0880;SP;GUARULHOS;CIDADE INDUSTRIAL SATELITE DE SAO PAULO;Rua Portelandia,172;07223-130;-23;-46;J;0;;;;;;;07.712.512/0001-20;796662460110;riogamatransportes@gmail.com;  /  /;;;327292;RIO GAMA TRANSPORTEA;0;;;;0;
324.559;RIO PRETO AR COMERCA;RIO PRETO AR COMERCIO DE PECAS DE AR COA;COM:11-3305.2318;SP;SAO JOSE DO RIO PRETO;JARDIM URANO;Rua Capitao Jose Maria,547;15084-150;-21;-49;J;0;;;;;;;11.216.411/0001-35;647.568.870.113;financeiro@riopretoar.com.br;  /  /;;;324559;RIO PRETO AR COMERCA;0;;;;0;
324.471;RIO TECHNIFIRE;PLATAFORMA PROJETOS E EQUIPAMENTOS CONTA;;RJ;RIO DE JANEIRO;ENGENHO NOVO;Rua Barao do Bom Retiro - de 1055 a 1661 - lado impar,1315;20715-005;-23;-43;J;0;;;;;;;23.168.417/0001-63;87018172;eduardo@riotechnifire.com.br;  /  /;;;324471;RIO TECHNIFIRE;0;;;;0;
146.890;RIOFLUX EQUIPAMENTOS;RIOFLUX EQUIPAMENTOS E SERVICOS;COM:21-2301.5538;RJ;RIO DE JANEIRO;SANTISSIMO;Estrada da Posse,01;23094-125;-23;-44;J;0;;;;;;;13.813.694/0001-28;86711710;rafael@rioflux.com;  /  /;;;146890;RIOFLUX EQUIPAMENTOS;0;;;a;0;
318.997;RIVIERA;DUTRAPLAST C DE P E TECIDOS LTDA;COM:21-3556.3117  CEL:21-97629.9826;RJ;RIO DE JANEIRO;TAQUARA;ESTRADA DOS BANDEIRANTES, 655,;22710570;0;0;J;0;;;;;;;09.191.934/0006-37;87388271;l857taquara@riviraplasticos.com.br;  /  /;;;0;;0;;;a;0;
319.479;RIVIERA CAXIAS;DUTRAPLAST COMERCIO DE PLASTICOS E TECI;COM:21-3126.6125;RJ;DUQUE DE CAXIAS;JARDIM PRIMAVERA;Rodovia Washington Luiz,13947;25213-005;0;0;J;0;;;;;;;09.191.934/0001-22;78402180;contabilidade@rivieraplasticos.com.br;  /  /;;;0;;0;;;a;0;
322.128;RJ ACRILICOS EIRELI;RJ ACRILICOS EIRELI;;RJ;RIO DE JANEIRO;CATUMBI;Rua Itapiru,468 - LOJA;20251-030;-23;-43;J;0;;;;;;;12.189.231/0001-74;87147347;rioacrilicos@gmail.com;  /  /;;;322128;RJ ACRILICOS EIRELI;0;;;a;0;
150.508;RJ EPIS;GL EQUIPAMENTO;COM:21-3556.3555;RJ;RIO DE JANEIRO;JACAREPAGUÁ;ESTRADA DOS BANDEIRANTES,3997;22775-113;0;0;J;0;;;;;;;22.228.820/0001-78;87469964;loja2@rjepi.com.br;  /  /;;;0;;0;;;a;0;
326.120;RL ECOMMERCE LTDA;RL ECOMMERCE LTDA;;SP;SAO PAULO;PARQUE MANDAQUI;Avenida Santa Ines,1143 - SALA 1;02415-001;-23;-47;J;0;;;;;;;33.748.551/0001-97;126154112113;riluizalves@gmail.com;  /  /;;;326120;RL ECOMMERCE LTDA;0;;;;0;
328.002;RM STUDART SOARES;RM STUDART SOARES COMERCIO E SERV LTDA;COM:85-99644.0671;CE;FORTALEZA;PAPICU;Rua Raimundo Oliveira Filho,202;60175-175;-4;-38;J;0;;;;;0106010105;NO/OFF-LENTES;11.737.152/0001-98;064230570;@cdvf;  /  /;;;328002;RM STUDART SOARES;0;;;;0;
329.123;RMS LABOR;RMS LABOR COMÉRCIO E SERVIÇOS LTDA-EPP;;SP;SAO JOSE DOS CAMPOS;JARDIM ALVORADA;Rua Aracatuba,22;12240-560;12;-23;J;0;;;;;;;47.655.482/0001-81;125480498110;comercial2@rmsgroup.com.br;  /  /;;;329123;RMS LABOR;0;;;;0;
328.307;RNP;RNP COMPONENTES ELETRICOS LTDA;;RJ;RIO DE JANEIRO;TODOS OS SANTOS;Travessa Jose Bonifacio,016;20770-250;0;0;J;0;;;;;;;15.207.683/0001-20;79626988;site;  /  /;;;328307;RNP;0;;;;0;
144.816;ROBATA RESTAUREANTE;ROBATA RESTAUREANTE LTDA;COM:21-96895.1105;RJ;RIO DE JANEIRO;BOTAFOGO;Rua Barao de Itambi,20;22231-000;-23;-43;J;0;;;;;;;01.492.490/0001-53;85.854.92-5;miakoatende@gmail.com;  /  /;;;144816;ROBATA RESTAUREANTE;0;;;a;0;
325.046;ROBERTA KELLY VELOS3;ROBERTA KELLY VELOSO DUNCAN 12190755743;;RJ;RIO DE JANEIRO;CIDADE DE DEUS;Rua Jesse,143;22773-350;-23;-43;J;0;;;;;;;45.034.124/0001-26;13752931;rapellpodas@gmail.com;  /  /;;;325046;ROBERTA KELLY VELOS3;0;;;;0;
328.838;ROBSON DE ARAUJO;ROBSON DE ARAUJO GOMES;;SP;SAO PAULO;VILA SANTA CLARA;Rua Dona Ana Araujo de Paula,119;03274-000;0;0;J;0;;;;;;;36.414.499/0001-20;128575365110;site;  /  /;;;328838;ROBSON DE ARAUJO;0;;;;0;
326.213;ROCHELLE;ROCHELLE JARDIM SOCIAL LTDA;COM:41-3023.0103;PR;CURITIBA;JARDIM SOCIAL;Rua Fagundes Varela,812;82520-040;-25;-49;J;0;;;;;;;32.201.707/0001-52;90800005-69;confeitariarochelle@gmail.com;  /  /;;;326213;ROCHELLE;0;;;;0;
328.858;RODRIGO SANTOS DA C;RODRIGO SANTOS DA CONCEICAO;;BA;SANTO AMARO;BAIRRO NOVA SANTO AMARO;OND CONDOMINIO SOLAR PARAISO RUA C BLOCO 21,101;44200-000;0;0;J;0;;;;;;;32.791.504/0001-63;155692741;rdeletron@gmail.com;  /  /;;;328858;RODRIGO SANTOS DA C;0;;;;0;
329.093;RODRIGO SASTRE DALMN;RODRIGO SASTRE DALMANN;;SC;SAO JOSE;FORQUILHAS;Rua Minho,25;88107-431;88;-28;J;0;;;;;;;15.042.947/0001-32;263066797;comercialadesive@gmail.com ;  /  /;;;329093;RODRIGO SASTRE DALMN;0;;;;0;
328.069;ROLT EXPRES;GISELE DE LOURDES MOREIRA CASTRO;COM:11-2685.6606;SP;SAO PAULO;JARDIM POPULAR;Rua Conceicao da Brejauba,374;03671-010;-24;-47;J;0;;;;;;;39.492.436/0001-80;129926668119;eduardo@mtakaki.com.br;  /  /;;;328069;ROLT EXPRES;0;;;;0;
328.053;ROMALIZ COMERCIO;ROMALIZ COMERCIO E IMPORTAÇÃO LTDA;;SP;SAO PAULO;PARQUE SAO RAFAEL;Avenida Baronesa de Muritiba,1083;08311-080;-24;-46;J;0;;;;;;;49.681.514/0001-49;442761271115;site;  /  /;;;328053;ROMALIZ COMERCIO;0;;;;0;
326.140;ROSA MARIA;ROSA MARIA NASCIMENTO LTDA;COM:81-3224.3015;PE;RECIFE;PINA;Rua Irene Ramos Gomes de Mattos,97 - CASA 0097 CXPST 1550;51011-530;-8;-35;J;0;;378;PA/OFF-LENTES;;0106010101;PA/OFF-LENTES;36.573.643/0001-71;;acostabb@bbfisco.com.br;  /  /;;;326140;ROSA MARIA;0;;;;0;
327.474;ROSENILDA PEREIRA;51.231.317 ROSENILDO PEREIRA BEZERRA;;RN;NATAL;CIDADE ALTA;Rua Felipe Camarao,508 - SALA 04;59025-200;-6;-35;J;0;;;;;;;51.231.317/0001-70;ISENTO;copycenterrn@hotmail.com;  /  /;;;327474;ROSENILDA PEREIRA;0;;;;0;
323.965;ROTOPLAST CLIMATIZAS;ROTOPLAST INDUSTRIA DE CLIMATIZADORES LA;COM:21-2196750.8650;SC;MARAVILHA;INTERIOR;ROD JUARES DOMINGOS VICARI SC 492-KM 1,7,S/N;89874-000;-27;-53;J;0;;;;;;;09.176.237/0001-00;;rochaclimatizacoes@gmail.com;  /  /;;;323965;ROTOPLAST CLIMATIZAS;0;;;;0;
322.521;RQTEC;RQTEC NO-BREAK E ENERGIA LTDA;COM:21-213518.7774;RJ;RIO DE JANEIRO;TAQUARA;Estrada do Tindiba,02542 - APT 101 FDS;22730-262;-23;-43;J;0;;;;;;;30.801.367/0001-75;11179827;vendas@rqtecenergia.com;  /  /;;;322521;RQTEC;0;;;a;0;
325.203;RR GROUP MATERIAIS;RR GROUP MATERIAIS PROMOCIONAIS LTDA;;RS;PORTO ALEGRE;SARANDI;Avenida Francisco Silveira Bitencourt,305 - SALA 01;91150-010;-30;-51;J;0;;;;;;;50.912.234/0001-83;963963899;rrgroup@gmail.com;  /  /;;;325203;RR GROUP MATERIAIS;0;;;;0;
325.629;RR OFFICE;RR OFFICE COMERCIO DE MOVEIS EIRELI ME;;PR;CURITIBA;HAUER;Rua Doutor Julio Cesar Ribeiro de Souza,1378;81630-200;-25;-49;J;0;;;;;;;22.929.324/0001-41;9070095138;site;  /  /;;;325629;RR OFFICE;0;;;;0;
319.348;RSV;RSV INSTALACAO E MANUTENCAO ELETRICA LTA;COM:21-9531.2700;RJ;RIO DE JANEIRO;TAQUARA;Rua Canário da Terra,272;22713-760;0;0;J;0;;;;;;;12.496.172/0001-87;;rsv.eletrica@gmail.com;  /  /;;;0;;0;;;a;0;
319.369;RUBBERPLASTIC;RUBBERPLASTIC COMERCIO DE BORRACHAS E PA;COM:11-3906.1010;SP;CAJAMAR;PORTAIS (POLVILHO);Avenida Tenente Marques,5428;07790-845;0;0;J;0;;;;;;;59.750.141/0001-74;;vendas8@rubberplastic.com.br;  /  /;;;0;;0;;;a;0;
325.942;RYNDACK COMERCIO E A;RYNDACK COMERCIO E IMPORTACAO LTDA;;SP;SAO PAULO;JARDIM JARAGUA;Via Anhanguera,S/N;05275-000;-24;-46;J;0;;;;;;;19.677.165/0003-92;136485060118;contato@ryndackcomponentes.com.br;  /  /;;;325942;RYNDACK COMERCIO E A;0;;;;0;
151.135;S A Z VASCONCELOS IN;S A Z VASCONCELOS INFORMATICA ME;;SP;SÃO JOSÉ DOS CAMPOS;BOSQUE DOS EUCALIPTOS;Rua Planura,19;12233-280;-23;-46;J;0;;;;;;;24.575.008/0001-44;;thelmazuckert@hotmail.com;  /  /;;;0;;0;;;a;0;
328.781;S&V MOVEIS;HELENA MOVEIS PARA ESCRITORIO LTDA;;SP;GUARULHOS;JARDIM ROSA DE FRANCA;Avenida Jose Antonio Cabral,104;07081-000;0;0;J;0;;;;;;;51.830.409/0001-76;;societario@rvassessoriacontabil.com.br;  /  /;;;328781;S&V MOVEIS;0;;;;0;
326.114;S. GLENES;S. GLENES DE O. SILVA CRIACAO GRAFICA;;RJ;RIO DE JANEIRO;RECREIO DOS BANDEIRANTES;Rua Malba Tahan,250 - APT 204;22790-400;-23;-43;J;0;;;;;;;19.839.237/0001-99;11684599;sergio@glenes.com.br;  /  /;;;326114;S. GLENES;0;;;;0;
325.570;S.M. BATISTON;S.M. BATISTON LTDA;;SP;RIBEIRAO PRETO;RIBEIRANIA;Rua Julieta Macedo Pereira,180;14096-420;-21;-48;J;0;;;;;;;38.061.392/0001-71;797628585110;site;  /  /;;;325570;S.M. BATISTON;0;;;;0;
136.260;SAAJ IND E COMERCIO;SAAJ IND E COMERCIO DE MATERIAIS PLASTIC;COM:21-2102.8500;RJ;RIO DE JANEIRO;SAO CRISTOVAO;Rua Ferreira de Araujo,18;20920-350;-23;-43;J;0;;;;;;;32.194.193/0001-55;83714336;comercial03@saaj.com.br;  /  /;;;136260;SAAJ IND E COMERCIO;0;;;a;0;
147.796;SACACHO IND E COM DE;SACACHO IND E COM DE SACOS E BOLSAS;COM:21-2566.3399;RJ;DUQUE DE CAXIAS;VILA ITAMARATI;AVENIDA PERIMETRAL PRUDENTE DE MORAIS,947;25070-235;0;0;J;0;;;;;;;00.240.207/0001-33;85445642;sacacho@terra.com.br;  /  /;;;0;;0;;;a;0;
320.927;SAFETY CONTROL;SAFETY CONTROL AUTOMACAO INDUSTRIAL EIR;COM:41-3242.0316  COM:41-3343.1574;PR;CURITIBA;LINDÓIA;Avenida Presidente Wenceslau Braz,2683;81010-000;0;0;J;0;;;;;;;10.545.567/0001-05;904.65141-97;vendas@safetycontrol.ind.br;  /  /;;;0;;0;;;a;0;
324.583;SAFETYCOM COMERCIO .;SAFETYCOM COMERCIO E SERVICOS EM SEGURA.;;SP;SAO PAULO;IPIRANGA;Rua Bom Pastor - de 1482 a 2400 - lado par,2100;04203-002;-24;-47;J;0;;;;;;;07.262.042/0001-40;145373846119;francisco@safe1.com.br;  /  /;;;324583;SAFETYCOM COMERCIO .;0;;;;0;
149.419;SAIDATA TECNOLOGIA E;SAIDATA TECNOLOGIA E AUTOMACAO LTDA;COM:21-3325.8890;RJ;RIO DE JANEIRO;CENTRO;AVENIDA HENRIQUE VALADARES,23;20231-030;0;0;J;0;;;;;;;00.947.947/0001-04;85.858.79-3;lcarlos@saidata.com.br;  /  /;;;0;;0;;;a;0;
324.036;SAMSUNG DA AMAZONIA;SAMSUNG ELETRONICA DA AMAZONIA LTDA;COM:92-4009.1015;AM;MANAUS;DISTRITO INDUSTRIAL II;Avenida dos Oitis,1460;69007-002;-3;-60;J;0;;;;;0106010106;MARY BRUNNA;00.280.273/0001-37;;nfservico@samsung.com;  /  /;;;324036;SAMSUNG DA AMAZONIA;0;;;;0;
325.773;SAMSUNG ELETRONICA A;SAMSUNG ELETRONICA DA AMAZONIA LTDA;;SP;CAMPINAS;PARQUE IMPERADOR;Rua Thomas Nilsen Junior,150;13097-105;-23;-47;J;0;;;;;;;00.280.273/0002-18;244956031110;fiscal.seda@samsung.com;  /  /;;;325773;SAMSUNG ELETRONICA A;0;;;;0;
326.496;SANTEC COMERCIO DE A;SANTEC COMERCIO DE FERRAGENS E FERRAMENA;COM:19-3594.1010;SP;DESCALVADO;CENTRO;R SIQUEIRA CAMPOS,344,344;13690-000;-22;-48;J;0;;;;;;;51.322.782/0001-16;285005403115;daniele@santeconline.com.br;  /  /;;;326496;SANTEC COMERCIO DE A;0;;;;0;
326.624;SANTO GRAO;BLACK RIVER CAFE LTDA;;SP;SAO PAULO;CERQUEIRA CESAR;Rua Oscar Freire,413;01426-001;-24;-47;J;0;;;;;;;05.485.858/0001-07;;santo grao;  /  /;;;326624;SANTO GRAO;0;;;;0;
328.746;SAO PAULO ACESSORIOA;SAO PAULO ACESSORIOS OPTICOS LTDA;COM:11-113229.3079;SP;SAO PAULO;CENTRO;Rua Vinte e Cinco de Marco,1205;01021-200;0;0;J;0;;;;;;;11.294.468/0001-52;148875806111;spao@spao.com.br;  /  /;;;328746;SAO PAULO ACESSORIOA;0;;;;0;
151.423;SARANDY COMERCIO E S;SARANDY COMERCIO E SERVICOS LTDA;COM:21-2426.7055;RJ;RIO DE JANEIRO;RIBEIRA;PRAIA DO JEQUIA,44;21930-010;0;0;J;0;;;;;;;08.783.014/0001-30;78.283.076;vendas@sarandy.com.br;  /  /;;;0;;0;;;a;0;
328.298;SB ACESSORIOS;SB ACESSORIOS E BELEZA LTDA;;RJ;RIO DE JANEIRO;LINS DE VASCONCELOS;Rua Erivaldo Luzitano Cunha,35;20720-244;0;0;J;0;;;;;;;51.917.918/0001-30;13170614;site;  /  /;;;328298;SB ACESSORIOS;0;;;;0;
326.306;SBOP;SOCIEDADE BRASILEIRA DE OFTALMOLOGIA PEA;;SP;SAO PAULO;PACAEMBU;Rua Desembargador Paulo Passalaqua,200;01248-010;-24;-47;J;0;;;;;;;65.085.136/0001-97;ISENTO;danielle@jdeeventos.com.br;  /  /;;;326306;SBOP;0;;;;0;
322.796;SC BRASIL;SC BRASIL GROUP SOLUCOES TECNOLOGICAS LA;COM:21-2765.6650  COM:21-2018.5536;RJ;NOVA IGUAÇU;CENTRO;Rua Iracema Soares Pereira Junqueira,85;26210-260;-23;-43;J;0;;;;;;;43.478.505/0001-79;12.214.90-1;cardinalia@scbrasil.com;  /  /;;;322796;SC BRASIL;0;;;a;0;
322.908;SCALERCIO USINAGEM;MARCIO ANDRE FERREIRA SCALERCIO 01189753;;RJ;RIO DE JANEIRO;TAQUARA;Rua André Rocha,851 - LOJA B;22730-521;-23;-43;J;0;;;;;;;17.923.899/0001-17;ISENTO;marcioscalercio@yahoo.com.br;  /  /;;;322908;SCALERCIO USINAGEM;0;;;a;0;
16.419;SCANSOURCE;SCANSOURCE BRASIL DISTRIB. DE TECNOLOGIA;41 - 21696500;PR;SAO JOSE DOS PINHAIS;IPE;AVENIDA RUI BARBOSA,2529 - GALP.11/12;83055320;0;0;J;0;;;;;0105;REGIONAL PR/SC;05.607.657/0001-35;9029527137;terezinha.sampaio@automatech.com.br;  /  /;;;16419;SCANSOURCE;0;;;a;0;
144.773;SCANSOURCE BRASIL DI;SCANSOURCE BRASIL DISTRIB. DE TECNOLOGIA;;ES;SERRA;NOVA ZELÂNDIA;Rua Porto Alegre,307;29175-706;0;0;J;0;;;;;;;05.607.657/0010-26;;terezinha.sampaio@automatech.com.br;  /  /;;;0;;0;;;a;0;
321.446;SCANSOURCE DO BRASIL;SCANSOURCE BRASIL DISTRIBUIDORA DE TECNA;;SC;ITAJAÍ;CARVALHO;Rua José Gall,1115 - CONJ COMERCIAL GALPAO10 3;88307-102;0;0;J;0;;;;;;;05.607.657/0008-01;257721789;pos_fiscal@scansource.com;  /  /;;;321446;SCANSOURCE DO BRASIL;0;;;a;0;
146.521;SCHENKER DO BRASIL T;SCHENKER DO BRASIL TRANSPORTES  INTERNAC;COM:21-3478.5430;RJ;RIO DE JANEIRO;CENTRO;Rua da Quitanda,191 - SALA 201;20091-005;0;0;J;0;;;;;;;43.823.079/0012-16;ISENTO;contasapagar@dbschenker.com;  /  /;;;0;;0;;;a;0;
100.191;SCHNEIDER OPTICAL MA;SCHNEIDER OPTICAL MACHINE DO BRASIL LTDA;COM:11-98991.9884  COM:11-4777.1711;SP;BARUERI;TAMBORE;Avenida Tucunare,574;06460-020;-23;-47;J;0;;;;;;;10.269.211/0001-88;206815610117;parts-br@schneider-om.com;  /  /;;;100191;SCHNEIDER OPTICAL MA;0;;;a;0;
323.979;SCHOOL CENTER;SCHOOL CENTER INDUSTRIA DE MOVEIS ESCOL.;COM:54-99974.7374;RS;GARIBALDI;GARIBALDINA;R BUARQUE DE MACEDO,8875;95720-000;-29;-52;J;0;;;;;;;09.074.533/0001-92;050/0065691;schoolcenter@schoolcenter.com.br;  /  /;;;323979;SCHOOL CENTER;0;;;;0;
326.381;SDP COMERCIO DE COMS;SOLANGE DURCELINA PARREIRA;;SP;SAO CAETANO DO SUL;SANTA PAULA;Alameda Sao Caetano,631 - SALA 4;09560-050;-24;-47;J;0;;;;;;;45.672.412/0001-06;636507801114;sdpmicroondas@gmail.com;  /  /;;;326381;SDP COMERCIO DE COMS;0;;;;0;
325.912;SEGMIX PRIME SEGURAA;SEG PRIME SEGURANCA ELETRONICA LTDA;;RJ;RIO DE JANEIRO;ENGENHO DA RAINHA;Estrada Adhemar Bebiano,4906;20766-721;-23;-43;J;0;;;;;;;35.853.708/0001-70;;financeiro.segmix@gmail.com;  /  /;;;325912;SEGMIX PRIME SEGURAA;0;;;;0;
328.672;SEJUNTA TECNOLOGIA A;SEJUNTA TECNOLOGIA LTDA;COM:11-933776.0639;SP;SAO PAULO;VILA OLIMPIA;Rua Olimpiadas,205;04551-000;0;0;J;0;;;;;;;28.330.177/0001-75;;lcipolato@sejunta.com.br;  /  /;;;328672;SEJUNTA TECNOLOGIA A;0;;;;0;
322.652;SEMPRE DIGITAL;ZABIDH COMUNICACAO VISUAL, PUBLICIDADE I;COM:62-3249.2504;GO;APARECIDA DE GOIÂNIA;VILA SANTO ANTÔNIO;Avenida Bela Vista,S/N;74905-116;-17;-49;J;0;;;;;;;16.850.418/0001-28;10.589.562-8;sempredigital.financeiro@hotmail.com;  /  /;;;322652;SEMPRE DIGITAL;0;;;a;0;
319.439;SEP;SEP INSTALACAO, MANUTENCAO, REPARACAO EA;COM:21-3868.0383;RJ;RIO DE JANEIRO;JACAREZINHO;Avenida Dom Hélder Câmara,2642 - GALPAO;21050-452;0;0;J;0;;;;;;;16.563.677/0001-78;ISENTO;comercial@seplabeletricos.com.br;  /  /;;;0;;0;;;a;0;
100.160;SERASA SA;SERASA S A;COM:21-3003.7372;SP;SÃO CARLOS;DISTRITO INDUSTRIAL MIGUEL ABD;AVENIDA DOUTOR HEITOR JOSÉ REALI,360;13571-385;0;0;J;0;;;;;;;62.173.620/0093-06;;serasaexperiam.com.br;  /  /;;;0;;0;;;a;0;
323.761;SERRALHERIA METALLIA;SERRALHERIA METALLIC SERVICE LTDA;COM:21-3356.3928;RJ;RIO DE JANEIRO;SENADOR CAMARÁ;Avenida de Santa Cruz,9861;23010-004;-23;-44;J;0;;;;;;;06.978.028/0001-84;78.700.55-6;contato@metallicservice.com.br;  /  /;;;323761;SERRALHERIA METALLIA;0;;;;0;
319.320;SERVICE NORTE;JR GUERREIRO ASSISTENCIA EM ELETRODOMESA;COM:21-2233.2225;RJ;RIO DE JANEIRO;CASCADURA;Avenida Ernani Cardoso,84;21310-310;0;0;J;0;;;;;;;14.725.798/0001-43;79.588.46-6;servicenorte@uol.com.br;  /  /;;;0;;0;;;a;0;
326.357;SERVICOS ONLINE BR;PAGHIPER INSTITUICAO DE PAGAMENTO LTDA.;;PR;PARANAVAI;CENTRO;Avenida Parana,326;87704-100;-23;-52;J;0;;;;;;;20.110.153/0001-07;9068844700;webmaster@paghiper.com;  /  /;;;326357;SERVICOS ONLINE BR;0;;;;0;
328.859;SHOP DA ELETRICA COA;SHOP DA ELETRICA COMERCIO ELETRONICO LTA;COM:11-9999.9999;SP;SAO PAULO;SACOMA;Rua Araujo Gondim,163;04252-040;1;1;J;0;;;;;;;53.439.140/0001-27;135248082119;dlegal@gljcontabil.com.br;  /  /;;;328859;SHOP DA ELETRICA COA;0;;;;0;
327.588;SHOPPING MATRIZ;AURI MOVEIS LTDA.;COM:21-212584.2660;RJ;RIO DE JANEIRO;CENTRO;Avenida Presidente Wilson,165;20030-020;-23;-43;J;0;;;;;;;07.531.219/0002-47;12844042;"angeloauri.rj@gmail.com;televendas.marli@shoppingmatriz.com.br";  /  /;;;327588;SHOPPING MATRIZ;0;;;;0;
